panel	sample	AA_ccd	AB_ccd	BB_ccd	NR_ccd
WBBC	sd2705	0.988847584	0.906336088	0.928571429	0.909307876
WBBC	sd2706	0.989847716	0.874384236	0.803921569	0.866520788
WBBC	sd2708	0.988117573	0.878238342	0.854166667	0.875576037
WBBC	sd2709	0.989308176	0.857526882	0.830985915	0.853273138
WBBC	sd2710	0.986402967	0.901639344	0.795918367	0.889156627
WBBC	sd2711	0.990619137	0.91280654	0.910447761	0.912442396
WBBC	sd2712	0.993150685	0.867816092	0.873417722	0.868852459
WBBC	sd2713	0.991002571	0.915	0.844155844	0.903563941
WBBC	sd2714	0.993726474	0.893617021	0.841269841	0.886104784
WBBC	sd2715	0.988110138	0.895316804	0.888888889	0.894252874
WBBC	sd2716	0.994204765	0.926650367	0.845070423	0.914583333
WBBC	sd2717	0.988505747	0.894080997	0.949152542	0.902631579
WBBC	sd2718	0.988364972	0.918128655	0.896551724	0.915
WBBC	sd2719	0.99200492	0.888888889	0.910714286	0.891891892
WBBC	sd2720	0.991320521	0.857938719	0.819672131	0.852380952
WBBC	sd2721	0.990689013	0.903133903	0.901408451	0.902843602
WBBC	sd2722	0.989388265	0.88172043	0.93220339	0.88863109
WBBC	sd2723	0.991373999	0.924855491	0.8125	0.907317073
WBBC	sd2724	0.993073048	0.873684211	0.892307692	0.876404494
WBBC	sd2725	0.991844417	0.890666667	0.921875	0.895216401
WBBC	sd2726	0.989199492	0.879177378	0.871428571	0.877995643
WBBC	sd2727	0.9931207	0.881401617	0.873015873	0.880184332
WBBC	sd2728	0.988372093	0.884955752	0.9	0.887218045
WBBC	sd2729	0.989918084	0.867924528	0.84	0.8632287
WBBC	sd2730	0.99070632	0.919444444	0.830508475	0.906921241
WBBC	sd2731	0.988764045	0.915300546	0.892307692	0.911832947
WBBC	sd2732	0.991037132	0.898058252	0.86440678	0.893842887
WBBC	sd2733	0.992429022	0.897435897	0.879310345	0.895089286
WBBC	sd2734	0.989434431	0.899135447	0.935064935	0.905660377
WBBC	sd2735	0.989274448	0.88772846	0.892307692	0.888392857
WBBC	sd2736	0.99245283	0.897905759	0.901639344	0.898419865
WBBC	sd2738	0.994427245	0.897435897	0.880597015	0.894736842
WBBC	sd2739	0.991358025	0.890756303	0.839285714	0.88377724
WBBC	sd2740	0.991930478	0.856741573	0.909090909	0.86492891
WBBC	sd2741	0.986907731	0.884931507	0.953125	0.895104895
WBBC	sd2742	0.995027968	0.871866295	0.938461538	0.882075472
WBBC	sd2743	0.98702903	0.901856764	0.783783784	0.891304348
WBBC	sd2744	0.989185751	0.91521197	0.816666667	0.902386117
WBBC	sd2745	0.991277259	0.902631579	0.833333333	0.894859813
WBBC	sd2746	0.988707654	0.907407407	0.901639344	0.906605923
WBBC	sd2747	0.990012484	0.891598916	0.870967742	0.88863109
WBBC	sd2748	0.993658846	0.851662404	0.876923077	0.855263158
WBBC	sd2749	0.995015576	0.912568306	0.951612903	0.918224299
WBBC	sd2750	0.989918084	0.860759494	0.843137255	0.858744395
WBBC	sd2751	0.991864831	0.88372093	0.854166667	0.88045977
WBBC	sd2752	0.993781095	0.907651715	0.869565217	0.903529412
WBBC	sd2753	0.991144845	0.91025641	0.790322581	0.89380531
WBBC	sd2754	0.992588017	0.908077994	0.909090909	0.90821256
WBBC	sd2755	0.994325347	0.906493506	0.935483871	0.910514541
WBBC	sd2756	0.98873592	0.873350923	0.75	0.857471264
WBBC	sd2757	0.989427861	0.88365651	0.828125	0.875294118
WBBC	sd2758	0.993753904	0.926829268	0.888888889	0.921296296
WBBC	sd2759	0.992490613	0.891891892	0.861538462	0.887356322
WBBC	sd2760	0.988556898	0.867007673	0.855072464	0.865217391
WBBC	sd2761	0.989834816	0.901265823	0.8125	0.888888889
WBBC	sd2762	0.991266376	0.887362637	0.848484848	0.881395349
WBBC	sd2763	0.994385527	0.92987013	0.911111111	0.927906977
WBBC	sd2764	0.990500317	0.916243655	0.866666667	0.90969163
WBBC	sd2765	0.99249531	0.892761394	0.885245902	0.891705069
WBBC	sd2766	0.993796526	0.887362637	0.842105263	0.881235154
WBBC	sd2768	0.991133629	0.886075949	0.830508475	0.878854626
WBBC	sd2769	0.990062112	0.900568182	0.887323944	0.898345154
WBBC	sd2770	0.992438563	0.90078329	0.80952381	0.887892377
WBBC	sd2771	0.988799004	0.885793872	0.835820896	0.877934272
WBBC	sd2772	0.991905355	0.855978261	0.86440678	0.857142857
WBBC	sd2773	0.991389914	0.900874636	0.875	0.896805897
WBBC	sd2774	0.989355041	0.884910486	0.955555556	0.892201835
WBBC	sd2775	0.9875467	0.862258953	0.890625	0.866510539
WBBC	sd2776	0.990043559	0.891891892	0.785714286	0.877934272
WBBC	sd2777	0.991920447	0.884210526	0.909090909	0.886792453
WBBC	sd2778	0.993714645	0.869565217	0.851351351	0.866515837
WBBC	sd2779	0.992615385	0.886627907	0.859375	0.882352941
WBBC	sd2780	0.990105133	0.902017291	0.855072464	0.894230769
WBBC	sd2781	0.992481203	0.892561983	0.864864865	0.887871854
WBBC	sd2782	0.988643533	0.871794872	0.879310345	0.872767857
WBBC	sd2783	0.991869919	0.899456522	0.909090909	0.900921659
WBBC	sd2784	0.990763547	0.883381924	0.878787879	0.882640587
WBBC	sd2785	0.992433796	0.906493506	0.870967742	0.901565996
WBBC	sd2786	0.9894081	0.878116343	0.955223881	0.890186916
WBBC	sd2787	0.993823348	0.913690476	0.884615385	0.90821256
WBBC	sd2788	0.991900312	0.919137466	0.771929825	0.89953271
WBBC	sd2789	0.990723562	0.88365651	0.909090909	0.887019231
WBBC	sd2790	0.987515605	0.910326087	0.873015873	0.90487239
WBBC	sd2791	0.990642545	0.90296496	0.813559322	0.890697674
WBBC	sd2792	0.990648379	0.869333333	0.907407407	0.874125874
WBBC	sd2793	0.989381636	0.882352941	0.896551724	0.884259259
WBBC	sd2794	0.995716034	0.874626866	0.859375	0.872180451
WBBC	sd2795	0.986292835	0.863157895	0.875	0.864485981
WBBC	sd2796	0.986996904	0.870056497	0.875	0.870813397
WBBC	sd2797	0.99378882	0.898071625	0.916666667	0.90070922
WBBC	sd2798	0.989480198	0.887052342	0.888888889	0.887290168
WBBC	sd2799	0.996238245	0.910810811	0.897058824	0.908675799
WBBC	sd2800	0.988095238	0.878706199	0.909090909	0.883295195
WBBC	sd2801	0.99184953	0.906417112	0.859375	0.899543379
WBBC	sd2802	0.990403071	0.883950617	0.8	0.872340426
WBBC	sd2803	0.990068281	0.886740331	0.866666667	0.883886256
WBBC	sd2804	0.990092879	0.908355795	0.744680851	0.889952153
WBBC	sd2805	0.993011436	0.904040404	0.952380952	0.910675381
WBBC	sd2806	0.985228003	0.925742574	0.888888889	0.920168067
WBBC	sd2807	0.991920447	0.89010989	0.833333333	0.882075472
WBBC	sd2808	0.986948415	0.892183288	0.830188679	0.884433962
WBBC	sd2809	0.98857868	0.908188586	0.907407407	0.90809628
WBBC	sd2810	0.990583804	0.91184573	0.948051948	0.918181818
WBBC	sd2811	0.993796526	0.890710383	0.945454545	0.897862233
WBBC	sd2812	0.992509363	0.891364903	0.888888889	0.890951276
WBBC	sd2813	0.993116395	0.890909091	0.9	0.891954023
WBBC	sd2814	0.993150685	0.891246684	0.86	0.887587822
WBBC	sd2815	0.994974874	0.887096774	0.855072464	0.882086168
WBBC	sd2816	0.995597484	0.89182058	0.84375	0.884875847
WBBC	sd2817	0.99120603	0.890710383	0.906666667	0.893424036
WBBC	sd2818	0.992317542	0.883950617	0.757575758	0.866242038
WBBC	sd2819	0.989240506	0.896202532	0.810344828	0.885209713
WBBC	sd2820	0.990625	0.856353591	0.873239437	0.859122402
WBBC	sd2821	0.991255465	0.925925926	0.888888889	0.921296296
WBBC	sd2822	0.989860583	0.903225806	0.846153846	0.896703297
WBBC	sd2823	0.991875	0.898123324	0.866666667	0.893764434
WBBC	sd2824	0.990536278	0.882051282	0.879310345	0.881696429
WBBC	sd2825	0.993654822	0.88688946	0.926470588	0.892778993
WBBC	sd2826	0.991298943	0.874659401	0.842105263	0.870283019
WBBC	sd2827	0.995061728	0.872881356	0.86440678	0.871670702
WBBC	sd2828	0.992462312	0.893229167	0.912280702	0.89569161
WBBC	sd2829	0.990560101	0.908376963	0.903225806	0.907657658
WBBC	sd2830	0.988110138	0.89373297	0.911764706	0.896551724
WBBC	sd2831	0.995073892	0.897058824	0.884057971	0.894865526
WBBC	sd2833	0.990757856	0.908284024	0.847222222	0.897560976
WBBC	sd2834	0.992569659	0.874285714	0.882352941	0.875598086
WBBC	sd2835	0.984491315	0.867052023	0.92	0.876484561
WBBC	sd2836	0.991331269	0.910326087	0.82	0.899521531
WBBC	sd2837	0.989493201	0.867403315	0.735849057	0.85060241
WBBC	sd2838	0.988161994	0.866847826	0.866666667	0.86682243
WBBC	sd2839	0.992380952	0.914425428	0.857142857	0.908296943
WBBC	sd2840	0.99016595	0.885386819	0.842105263	0.879310345
WBBC	sd2841	0.990636704	0.880758808	0.903225806	0.883990719
WBBC	sd2842	0.989937107	0.913385827	0.870967742	0.90744921
WBBC	sd2843	0.991336634	0.89673913	0.857142857	0.892086331
WBBC	sd2844	0.988819876	0.89010989	0.881355932	0.888888889
WBBC	sd2845	0.991116751	0.940721649	0.927536232	0.938730853
WBBC	sd2846	0.993682881	0.893899204	0.835616438	0.884444444
WBBC	sd2847	0.993081761	0.897849462	0.901408451	0.898419865
WBBC	sd2848	0.986052153	0.903903904	0.921568627	0.90625
WBBC	sd2849	0.987468672	0.884718499	0.90625	0.887871854
WBBC	sd2850	0.993154947	0.887955182	0.942028986	0.896713615
WBBC	sd2851	0.991869919	0.890666667	0.915254237	0.894009217
WBBC	sd2852	0.988707654	0.891008174	0.861111111	0.886104784
WBBC	sd2853	0.994274809	0.864229765	0.871794872	0.865509761
WBBC	sd2854	0.992537313	0.903047091	0.859375	0.896470588
WBBC	sd2855	0.992722862	0.896656535	0.981818182	0.908854167
WBBC	sd2856	0.993209877	0.928977273	0.737704918	0.900726392
WBBC	sd2857	0.992569659	0.920679887	0.938461538	0.923444976
WBBC	sd2858	0.989355041	0.917808219	0.915492958	0.917431193
WBBC	sd2859	0.987437186	0.881081081	0.816901408	0.870748299
WBBC	sd2860	0.991890206	0.885714286	0.888888889	0.886046512
WBBC	sd2861	0.992980217	0.886255924	0.909090909	0.888412017
WBBC	sd2862	0.99120603	0.896276596	0.938461538	0.902494331
WBBC	sd2863	0.993214065	0.873278237	0.87755102	0.873786408
WBBC	sd2864	0.990049751	0.916426513	0.858974359	0.905882353
WBBC	sd2866	0.994378513	0.944148936	0.803571429	0.925925926
WBBC	sd2867	0.992682927	0.902366864	0.854545455	0.8956743
WBBC	sd2868	0.992993631	0.880829016	0.883116883	0.881209503
WBBC	sd2870	0.994420335	0.913407821	0.85483871	0.904761905
WBBC	sd2871	0.985819975	0.89244186	0.940298507	0.900243309
WBBC	sd2872	0.991325898	0.886363636	0.940298507	0.894988067
WBBC	sd2873	0.990006246	0.916449086	0.836734694	0.907407407
WBBC	sd2874	0.99047619	0.895939086	0.9375	0.901746725
WBBC	sd2875	0.989544895	0.87537092	0.9	0.87960688
WBBC	sd2876	0.992390615	0.896640827	0.884057971	0.894736842
WBBC	sd2877	0.992419457	0.89182058	0.873239437	0.888888889
WBBC	sd2878	0.988520408	0.899749373	0.909090909	0.901075269
WBBC	sd2879	0.98988622	0.89	0.803921569	0.880266075
WBBC	sd2880	0.98975016	0.855	0.861111111	0.855932203
WBBC	sd2881	0.990458015	0.870967742	0.913793103	0.876355748
WBBC	sd2882	0.990421456	0.881012658	0.847222222	0.875802998
WBBC	sd2883	0.992490613	0.856382979	0.762711864	0.843678161
WBBC	sd2884	0.988826816	0.904494382	0.924242424	0.907582938
WBBC	sd2885	0.991975309	0.875	0.852459016	0.871670702
WBBC	sd2886	0.993077407	0.887362637	0.8125	0.873873874
WBBC	sd2887	0.989421282	0.91598916	0.894736842	0.91314554
WBBC	sd2889	0.990024938	0.882191781	0.890625	0.883449883
WBBC	sd2890	0.988095238	0.848648649	0.895522388	0.85583524
WBBC	sd2891	0.992583436	0.908077994	0.875	0.903614458
WBBC	sd2892	0.988035264	0.885117493	0.919354839	0.88988764
WBBC	sd2893	0.993171943	0.911764706	0.895833333	0.909952607
WBBC	sd2894	0.993024731	0.92039801	0.888888889	0.916666667
WBBC	sd2895	0.989486704	0.889830508	0.85483871	0.884615385
WBBC	sd2896	0.991161616	0.850393701	0.897058824	0.857461024
WBBC	sd2897	0.99128269	0.902702703	0.807017544	0.889929742
WBBC	sd2898	0.990147783	0.881690141	0.925925926	0.887530562
WBBC	sd2900	0.9925	0.874659401	0.893939394	0.877598152
WBBC	sd2901	0.990625	0.89893617	0.877192982	0.896073903
WBBC	sd2902	0.988721805	0.918635171	0.910714286	0.917620137
WBBC	sd2904	0.990159902	0.887608069	0.833333333	0.87960688
WBBC	sd2905	0.992569659	0.899713467	0.927536232	0.90430622
WBBC	sd2906	0.993234932	0.91011236	0.862745098	0.904176904
WBBC	sd2907	0.988875155	0.871794872	0.828125	0.865060241
WBBC	sd2908	0.991094148	0.899497487	0.80952381	0.887201735
WBBC	sd2909	0.996242956	0.860526316	0.928571429	0.869266055
WBBC	sd2910	0.993159204	0.872521246	0.902777778	0.877647059
WBBC	sd2911	0.9857937	0.871060172	0.846153846	0.867149758
WBBC	sd2912	0.987585351	0.900277008	0.885245902	0.898104265
WBBC	sd2913	0.986972705	0.887955182	0.921875	0.893111639
WBBC	sd2914	0.993099122	0.915567282	0.816666667	0.902050114
WBBC	sd2915	0.995611285	0.890080429	0.923076923	0.894977169
WBBC	sd2916	0.991239049	0.884615385	0.845070423	0.87816092
WBBC	sd2917	0.992009834	0.86416185	0.866666667	0.86453202
WBBC	sd2918	0.994933502	0.87032419	0.867924528	0.870044053
WBBC	sd2919	0.991818754	0.873350923	0.892307692	0.876126126
WBBC	sd2920	0.99680919	0.887019231	0.88	0.886266094
WBBC	sd2921	0.990583804	0.894878706	0.927536232	0.9
WBBC	sd2922	0.990642545	0.914835165	0.803030303	0.897674419
WBBC	sd2923	0.990086741	0.902173913	0.843137255	0.894988067
WBBC	sd2924	0.990322581	0.900966184	0.898550725	0.900621118
WBBC	sd2925	0.986093552	0.909326425	0.923076923	0.911308204
WBBC	sd2926	0.992555831	0.901960784	0.84375	0.893111639
WBBC	sd2927	0.988139825	0.880636605	0.833333333	0.874709977
WBBC	sd2928	0.986883198	0.877717391	0.828125	0.87037037
WBBC	sd2930	0.991859737	0.894021739	0.926470588	0.899082569
WBBC	sd2931	0.987468672	0.899204244	0.883333333	0.897025172
WBBC	sd2932	0.992485911	0.918635171	0.927272727	0.919724771
WBBC	sd2933	0.993024731	0.929095355	0.829787234	0.918859649
WBBC	sd2934	0.990548204	0.907651715	0.850746269	0.899103139
WBBC	sd2935	0.991178324	0.90052356	0.765625	0.881165919
WBBC	sd2936	0.990780578	0.899135447	0.898305085	0.899014778
WBBC	sd2937	0.98984127	0.893782383	0.861111111	0.888646288
WBBC	sd2938	0.993201483	0.911428571	0.923076923	0.913253012
WBBC	sd2939	0.992390615	0.902061856	0.867647059	0.896929825
WBBC	sd2940	0.988847584	0.898591549	0.8125	0.885441527
WBBC	sd2941	0.991341991	0.885245902	0.88	0.884615385
WBBC	sd2942	0.991331269	0.896935933	0.813559322	0.885167464
WBBC	sd2943	0.991725016	0.880597015	0.833333333	0.874458874
WBBC	sd2944	0.989776358	0.885365854	0.896551724	0.886752137
WBBC	sd2945	0.992984694	0.881313131	0.913043478	0.886021505
WBBC	sd2946	0.991341991	0.900849858	0.920634921	0.903846154
WBBC	sd2947	0.99140577	0.917378917	0.886792453	0.913366337
WBBC	sd2948	0.990111248	0.894886364	0.888888889	0.893975904
WBBC	sd2949	0.990740741	0.880116959	0.85915493	0.876513317
WBBC	sd2950	0.995006242	0.890666667	0.910714286	0.893271462
WBBC	sd2951	0.987492183	0.868766404	0.867924528	0.868663594
WBBC	sd2952	0.990524321	0.879265092	0.884057971	0.88
WBBC	sd2953	0.993188854	0.893063584	0.930555556	0.899521531
WBBC	sd2954	0.99375	0.915254237	0.873417722	0.907621247
WBBC	sd2955	0.992504685	0.897637795	0.941176471	0.902777778
WBBC	sd2956	0.991082803	0.887468031	0.902777778	0.889848812
WBBC	sd2957	0.990660025	0.867208672	0.879310345	0.868852459
WBBC	sd2958	0.994920635	0.901015228	0.90625	0.901746725
WBBC	sd2959	0.988714734	0.886842105	0.827586207	0.878995434
WBBC	sd2960	0.99120603	0.909326425	0.927272727	0.911564626
WBBC	sd2961	0.990049751	0.879032258	0.886792453	0.88
WBBC	sd2962	0.992555831	0.906849315	0.892857143	0.904988124
WBBC	sd2963	0.992462312	0.899470899	0.936507937	0.904761905
WBBC	sd2964	0.992518703	0.885245902	0.952380952	0.895104895
WBBC	sd2965	0.99122807	0.871313673	0.890625	0.874141876
WBBC	sd2966	0.989506173	0.890449438	0.877192982	0.888619855
WBBC	sd2967	0.991875	0.918421053	0.943396226	0.92147806
WBBC	sd2968	0.990202082	0.897058824	0.916666667	0.9
WBBC	sd2969	0.991320521	0.859598854	0.887323944	0.864285714
WBBC	sd2970	0.992419457	0.875989446	0.873239437	0.875555556
WBBC	sd2971	0.988621997	0.872122762	0.883333333	0.873614191
WBBC	sd2972	0.988372093	0.874626866	0.828125	0.86716792
WBBC	sd2973	0.989308176	0.882037534	0.857142857	0.878103837
WBBC	sd2974	0.993682881	0.878787879	0.796296296	0.868888889
WBBC	sd2975	0.990677439	0.845108696	0.857142857	0.846698113
WBBC	sd2976	0.987562189	0.889784946	0.849056604	0.884705882
WBBC	sd2978	0.992485911	0.919571046	0.857142857	0.910550459
WBBC	sd2979	0.992457574	0.889487871	0.845070423	0.882352941
WBBC	sd2980	0.995676343	0.857541899	0.875	0.859903382
WBBC	sd2981	0.98297604	0.914507772	0.852459016	0.906040268
WBBC	sd2982	0.99044586	0.902200489	0.814814815	0.892008639
WBBC	sd2983	0.988176727	0.906336088	0.825396825	0.894366197
WBBC	sd2984	0.991905355	0.892388451	0.891304348	0.892271663
WBBC	sd2985	0.985660848	0.902234637	0.845070423	0.892773893
WBBC	sd2986	0.991222571	0.886792453	0.910447761	0.890410959
WBBC	sd2987	0.990763547	0.864022663	0.875	0.865525672
WBBC	sd2988	0.989335006	0.904392765	0.846153846	0.897494305
WBBC	sd2989	0.990774908	0.902857143	0.859649123	0.896805897
WBBC	sd2990	0.99202454	0.898305085	0.857142857	0.893300248
WBBC	sd2991	0.991189427	0.901763224	0.808510638	0.891891892
WBBC	sd2992	0.990780578	0.920353982	0.865671642	0.911330049
WBBC	sd2993	0.990619137	0.917582418	0.914285714	0.917050691
WBBC	sd2994	0.99309479	0.898071625	0.896103896	0.897727273
WBBC	sd2995	0.991421569	0.859550562	0.888888889	0.862842893
WBBC	sd2998	0.992504685	0.89516129	0.883333333	0.893518519
WBBC	sd2999	0.993133583	0.893333333	0.857142857	0.88863109
WBBC	sd3000	0.99434318	0.881081081	0.791666667	0.866515837
WBBC	sd3001	0.992523364	0.883597884	0.86	0.880841121
WBBC	sd3002	0.994364433	0.875	0.897058824	0.878440367
WBBC	sd3003	0.991900312	0.904	0.867924528	0.89953271
WBBC	sd3004	0.991829038	0.89258312	0.862745098	0.889140271
WBBC	sd3005	0.992448081	0.890862944	0.92	0.894144144
WBBC	sd3006	0.991803279	0.897637795	0.924242424	0.901565996
WBBC	sd3007	0.98827884	0.864942529	0.921875	0.873786408
WBBC	sd3008	0.98438476	0.888283379	0.938461538	0.895833333
WBBC	sd3009	0.990797546	0.882857143	0.79245283	0.870967742
WBBC	sd3010	0.986172219	0.875989446	0.857142857	0.873303167
WBBC	sd3011	0.993197279	0.893371758	0.869565217	0.889423077
WBBC	sd3012	0.993674889	0.885117493	0.84057971	0.878318584
WBBC	sd3013	0.993142145	0.87431694	0.825396825	0.867132867
WBBC	sd3014	0.989974937	0.887399464	0.921875	0.892448513
WBBC	sd3015	0.994423792	0.894736842	0.862068966	0.890214797
WBBC	sd3016	0.990506329	0.906735751	0.76119403	0.885209713
WBBC	sd3017	0.988854489	0.891598916	0.87755102	0.889952153
WBBC	sd3018	0.987593052	0.912328767	0.910714286	0.912114014
WBBC	sd3020	0.98989899	0.905263158	0.942028986	0.91091314
WBBC	sd3021	0.994325347	0.920308483	0.896551724	0.917225951
WBBC	sd3022	0.988020177	0.902313625	0.706896552	0.876957494
WBBC	sd3023	0.992523364	0.884408602	0.910714286	0.887850467
WBBC	sd3024	0.991880075	0.895013123	0.921568627	0.898148148
WBBC	sd3025	0.989440994	0.900568182	0.929577465	0.905437352
WBBC	sd3026	0.994389027	0.900849858	0.894736842	0.8997669
WBBC	sd3027	0.992588017	0.894150418	0.909090909	0.896135266
WBBC	sd3028	0.990886999	0.887573964	0.857142857	0.88372093
WBBC	sd3030	0.993051169	0.890666667	0.84	0.882222222
WBBC	sd3031	0.991935484	0.910144928	0.815789474	0.893111639
WBBC	sd3032	0.994917408	0.926108374	0.79245283	0.910675381
WBBC	sd3033	0.991320521	0.886426593	0.881355932	0.885714286
WBBC	sd3034	0.991719745	0.890274314	0.887096774	0.889848812
WBBC	sd3035	0.986700443	0.904522613	0.803571429	0.892070485
WBBC	sd3036	0.989308176	0.9	0.890410959	0.898419865
WBBC	sd3037	0.991325898	0.879888268	0.885245902	0.880668258
WBBC	sd3038	0.990729295	0.901369863	0.88	0.898795181
WBBC	sd3039	0.990677439	0.853185596	0.857142857	0.853773585
WBBC	sd3040	0.993226601	0.927374302	0.823529412	0.914425428
WBBC	sd3041	0.986700443	0.901015228	0.833333333	0.892070485
WBBC	sd3042	0.990530303	0.888888889	0.905660377	0.890868597
WBBC	sd3043	0.991900312	0.906666667	0.886792453	0.904205607
WBBC	sd3044	0.991854637	0.890957447	0.885245902	0.890160183
WBBC	sd3045	0.989206349	0.908629442	0.984375	0.919213974
WBBC	sd3046	0.988072819	0.865284974	0.87037037	0.865909091
WBBC	sd3047	0.992034314	0.872463768	0.910714286	0.877805486
WBBC	sd3048	0.985368957	0.893939394	0.861538462	0.889370933
WBBC	sd3049	0.992429022	0.892388451	0.910447761	0.895089286
WBBC	sd3050	0.99012955	0.89244186	0.897058824	0.893203883
WBBC	sd3051	0.99009901	0.873239437	0.870967742	0.872901679
WBBC	sd3052	0.992514036	0.917553191	0.851851852	0.909302326
WBBC	sd3054	0.991895262	0.901685393	0.876712329	0.897435897
WBBC	sd3055	0.992574257	0.869444444	0.894736842	0.872901679
WBBC	sd3056	0.991373999	0.912181303	0.912280702	0.912195122
WBBC	sd3057	0.99032882	0.890214797	0.920634921	0.894190871
WBBC	sd3058	0.989308176	0.904639175	0.872727273	0.900677201
WBBC	sd3059	0.989440994	0.882037534	0.96	0.891252955
WBBC	sd3060	0.988714734	0.871866295	0.848101266	0.867579909
WBBC	sd3061	0.988679245	0.917771883	0.803030303	0.900677201
WBBC	sd3062	0.993734336	0.910526316	0.929824561	0.913043478
WBBC	sd3063	0.991298943	0.880108992	0.789473684	0.867924528
WBBC	sd3064	0.987492183	0.907356948	0.910447761	0.907834101
WBBC	sd3065	0.990723562	0.892265193	0.777777778	0.877403846
WBBC	sd3066	0.993738259	0.896640827	0.959183673	0.903669725
WBBC	sd3067	0.989401496	0.885333333	0.796296296	0.874125874
WBBC	sd3068	0.991975309	0.917378917	0.903225806	0.915254237
WBBC	sd3070	0.995006242	0.889487871	0.883333333	0.88863109
WBBC	sd3071	0.993690852	0.85078534	0.878787879	0.854910714
WBBC	sd3072	0.989860583	0.884910486	0.921875	0.89010989
WBBC	sd3073	0.991792929	0.875	0.907692308	0.879732739
WBBC	sd3074	0.986750789	0.914835165	0.857142857	0.904017857
WBBC	sd3075	0.991975309	0.899721448	0.907407407	0.900726392
